Date,Open,High,Low,Close,Adj Close,Volume
2018-01-05,189.429993,189.679993,186.720001,187.750000,185.800522,2819000
2018-01-08,187.320007,188.979996,187.250000,188.479996,186.522934,1961800
2018-01-09,189.009995,189.300003,186.149994,186.289993,184.355667,2241900
2018-01-10,185.750000,186.240005,183.880005,185.419998,183.494705,2609500
2018-01-11,185.429993,190.669998,185.029999,189.380005,187.413589,4678600
2018-01-12,190.100006,192.179993,190.000000,191.839996,189.848053,3499500
2018-01-16,192.350006,192.839996,190.889999,191.529999,189.541275,2006600
2018-01-17,192.529999,192.559998,191.339996,192.289993,190.293365,2534000
2018-01-18,192.229996,193.029999,191.220001,191.509995,189.521469,1908000
2018-01-19,191.710007,192.639999,191.160004,192.289993,190.293365,2353800
2018-01-22,192.500000,194.759995,192.059998,194.380005,192.361679,3009100
2018-01-23,193.610001,194.100006,192.070007,193.419998,191.411652,2316400
2018-01-24,194.429993,194.750000,191.929993,194.240005,192.223145,2799200
2018-01-25,195.000000,198.449997,194.740005,197.949997,195.894623,3558700
2018-01-26,197.750000,199.229996,195.690002,198.910004,196.844635,2756200
2018-01-29,198.369995,199.880005,197.559998,198.320007,196.260788,2031100
2018-01-30,197.589996,198.789993,196.080002,197.910004,195.855042,2285000
2018-01-31,197.440002,198.470001,194.100006,194.869995,192.846573,2682300
2018-02-01,193.410004,195.399994,192.440002,193.470001,191.461136,2096600
2018-02-02,191.250000,193.600006,190.800003,190.990005,189.006882,2386600
2018-02-05,190.660004,192.100006,182.529999,182.770004,180.872238,3407200
2018-02-06,178.910004,185.240005,176.199997,185.009995,183.088989,4067900
2018-02-07,184.600006,186.190002,183.070007,183.190002,181.287857,2594800
2018-02-08,184.509995,184.509995,178.529999,178.610001,176.755432,3013200
2018-02-09,179.779999,182.070007,175.789993,180.720001,178.843506,2777200
2018-02-12,181.839996,183.259995,180.380005,181.059998,179.179977,1596200
2018-02-13,180.220001,184.600006,180.050003,184.149994,182.237900,2123900
2018-02-14,182.710007,188.479996,182.309998,187.350006,185.404694,2191000
2018-02-15,188.089996,191.710007,186.570007,191.479996,189.998856,2072900
2018-02-16,191.449997,194.619995,191.039993,191.559998,190.078247,1969300
2018-02-20,189.869995,191.479996,187.630005,188.119995,186.664841,2202100
2018-02-21,188.529999,189.139999,185.690002,185.750000,184.313202,1747200
2018-02-22,186.350006,188.330002,185.660004,186.589996,185.146683,1360100
2018-02-23,187.830002,189.850006,185.910004,189.809998,188.341782,1561700
2018-02-26,190.100006,193.100006,189.929993,192.809998,191.318573,1852400
2018-02-27,193.449997,195.520004,190.100006,190.100006,188.629547,2170400
2018-02-28,191.600006,193.759995,190.889999,190.899994,189.423340,2179800
2018-03-01,191.309998,192.990005,187.320007,189.029999,187.567825,2447700
2018-03-02,187.479996,190.389999,187.220001,189.330002,187.865494,2275900
2018-03-05,188.449997,191.979996,187.500000,191.479996,189.998856,2155800
2018-03-06,192.139999,192.250000,190.070007,191.460007,189.979019,2458700
2018-03-07,189.210007,189.750000,184.779999,187.360001,185.910721,5157100
2018-03-08,186.190002,186.350006,183.080002,185.690002,184.253647,6061500
2018-03-09,186.500000,188.639999,184.220001,188.580002,187.121307,3288100
2018-03-12,188.270004,190.100006,187.550003,189.369995,187.905182,2394100
2018-03-13,190.050003,190.119995,186.800003,187.460007,186.009964,1964300
2018-03-14,188.779999,189.009995,183.500000,184.630005,183.201859,2866000
2018-03-15,184.820007,186.570007,184.160004,185.509995,184.075043,1811300
2018-03-16,186.179993,186.250000,184.470001,185.869995,184.432251,3569400
2018-03-19,185.630005,185.979996,182.809998,184.149994,182.725555,2493200
2018-03-20,185.100006,187.580002,184.600006,187.350006,185.900818,1852500
2018-03-21,186.830002,187.889999,186.059998,186.070007,184.630722,2048300
2018-03-22,184.899994,185.550003,182.500000,182.639999,181.227234,2489800
2018-03-23,183.279999,184.449997,180.830002,180.839996,179.441177,2351800
2018-03-26,183.029999,187.559998,182.339996,187.220001,185.771820,2036600
2018-03-27,187.440002,187.660004,182.059998,183.149994,181.733307,2495300
2018-03-28,183.610001,184.619995,181.229996,183.610001,182.189728,2168700
2018-03-29,184.740005,188.639999,184.410004,188.429993,186.972443,3016000
2018-04-02,186.910004,186.910004,181.050003,182.750000,181.336380,3599200
2018-04-03,183.529999,184.169998,181.350006,182.610001,181.197479,2287000
2018-04-04,181.130005,186.350006,180.940002,185.520004,184.084961,2111000
2018-04-05,186.699997,187.000000,184.929993,186.250000,184.809326,1933600
2018-04-06,185.339996,187.250000,183.100006,183.960007,182.537048,2259000
2018-04-09,185.199997,187.399994,183.500000,184.410004,182.983566,1946000
2018-04-10,185.750000,185.970001,182.169998,183.550003,182.130203,2526000
2018-04-11,182.250000,186.369995,182.220001,184.649994,183.221695,1697300
2018-04-12,185.500000,190.039993,185.490005,188.820007,187.359436,2841600
2018-04-13,189.809998,189.830002,187.009995,188.910004,187.448730,1744400
2018-04-16,191.839996,195.800003,191.380005,194.580002,193.074875,3026800
2018-04-17,195.660004,196.880005,194.729996,196.000000,194.483902,2160500
2018-04-18,196.300003,197.770004,196.119995,196.509995,194.989944,1663100
2018-04-19,196.160004,196.399994,193.500000,195.070007,193.561096,2427600
2018-04-20,194.429993,195.669998,192.750000,193.559998,192.062775,2252800
2018-04-23,193.809998,194.380005,192.259995,193.350006,191.854385,1618000
2018-04-24,194.539993,195.360001,191.149994,192.509995,191.020889,1598900
2018-04-25,192.229996,194.669998,191.389999,193.970001,192.469604,1311700
2018-04-26,194.119995,196.440002,193.339996,195.259995,193.749619,1445800
2018-04-27,194.949997,196.919998,194.529999,196.580002,195.059402,1563100
2018-04-30,197.100006,199.039993,196.389999,197.160004,195.634933,2165000
2018-05-01,196.490005,197.080002,193.509995,196.550003,195.029648,1413200
2018-05-02,195.479996,195.580002,192.449997,194.000000,192.499359,2498100
2018-05-03,193.919998,193.990005,190.179993,193.009995,191.517014,1815500
2018-05-04,192.839996,196.399994,191.279999,195.190002,193.680145,1704500
2018-05-07,195.779999,195.800003,192.210007,193.059998,191.566635,2361900
2018-05-08,192.990005,195.199997,192.419998,194.479996,192.975647,1908600
2018-05-09,194.149994,196.419998,193.149994,196.039993,194.523575,1999100
2018-05-10,196.050003,196.929993,194.199997,195.449997,194.503677,1874200
2018-05-11,195.330002,195.979996,194.570007,195.759995,194.812180,1296300
2018-05-14,195.960007,197.270004,195.419998,195.880005,194.931610,1440900
2018-05-15,194.759995,196.699997,193.259995,195.479996,194.533524,2319600
2018-05-16,196.070007,199.350006,195.000000,198.710007,197.747910,2163200
2018-05-17,199.059998,201.350006,197.889999,199.600006,198.633591,2391000
2018-05-18,199.500000,199.520004,197.779999,198.960007,197.996704,1624600
2018-05-21,199.600006,201.339996,199.089996,199.619995,198.653488,1202800
2018-05-22,199.720001,201.770004,198.830002,198.970001,198.006638,1563600
2018-05-23,199.089996,199.089996,196.770004,198.139999,197.180664,1555700
2018-05-24,198.289993,199.089996,196.820007,198.889999,197.927017,1146000
2018-05-25,198.889999,200.220001,197.820007,198.360001,197.399597,1331000
2018-05-29,198.100006,198.839996,196.000000,196.740005,195.787445,2296000
2018-05-30,198.160004,200.529999,197.750000,199.639999,198.673401,2390900
2018-05-31,200.220001,200.699997,197.699997,198.240005,197.280182,4822800
2018-06-01,195.449997,198.990005,195.000000,197.130005,196.175552,4055400
2018-06-04,197.320007,199.039993,197.250000,198.619995,197.658325,1868000
2018-06-05,199.220001,199.350006,196.990005,197.839996,196.882111,1868500
2018-06-06,198.009995,198.399994,196.699997,197.660004,196.703003,2066900
2018-06-07,200.500000,202.880005,199.410004,202.570007,201.589233,2735000
2018-06-08,201.509995,204.009995,201.000000,203.759995,202.773453,2052500
2018-06-11,203.759995,204.889999,203.419998,204.500000,203.509872,1684800
2018-06-12,204.250000,205.080002,203.229996,204.880005,203.888046,1384800
2018-06-13,204.919998,205.830002,203.210007,204.110001,203.121750,1665800
2018-06-14,204.869995,205.729996,204.289993,205.119995,204.126862,1685000
2018-06-15,205.399994,207.669998,204.570007,207.320007,206.316223,3879600
2018-06-18,206.000000,208.110001,205.149994,206.210007,205.211594,1975000
2018-06-19,204.899994,207.809998,204.619995,207.529999,206.525208,1940600
2018-06-20,207.759995,208.589996,206.960007,207.979996,206.973022,1527700
2018-06-21,208.169998,211.110001,208.000000,209.960007,208.943436,1825800
2018-06-22,210.369995,211.770004,210.020004,211.100006,210.077927,1738600
2018-06-25,210.009995,212.080002,209.970001,211.750000,210.724762,2398600
2018-06-26,212.380005,212.460007,209.970001,210.089996,209.072800,2276700
2018-06-27,210.500000,212.419998,209.610001,210.029999,209.013092,2211700
2018-06-28,210.000000,211.190002,208.050003,208.710007,207.699493,1826700
2018-06-29,209.660004,210.529999,208.320007,208.979996,207.968170,2164600
2018-07-02,208.419998,208.820007,206.050003,207.990005,206.982971,1876100
2018-07-03,208.529999,209.910004,206.899994,207.119995,206.117172,842100
2018-07-05,208.199997,209.289993,207.550003,209.139999,208.127411,1436700
2018-07-06,207.139999,210.389999,206.660004,209.619995,208.605072,1523200
2018-07-09,210.520004,211.789993,210.000000,210.940002,209.918701,1738300
2018-07-10,210.990005,212.699997,210.830002,211.699997,210.675018,1687800
2018-07-11,211.210007,211.779999,209.970001,210.949997,209.928635,1472800
2018-07-12,212.539993,214.169998,212.220001,214.020004,212.983780,2222000
2018-07-13,214.000000,216.639999,213.710007,216.539993,215.491562,1951200
2018-07-16,216.639999,217.130005,213.899994,214.850006,213.809769,2078200
2018-07-17,214.059998,216.160004,214.000000,215.000000,213.959030,2064800
2018-07-18,215.339996,215.880005,213.600006,214.970001,213.929169,1869500
2018-07-19,214.460007,218.199997,214.029999,217.539993,216.486725,2790800
2018-07-20,216.979996,218.940002,216.240005,218.690002,217.631165,1793900
2018-07-23,219.880005,220.460007,218.199997,218.839996,217.780441,1394300
2018-07-24,219.410004,220.679993,217.589996,218.580002,217.521698,1453900
2018-07-25,217.610001,220.820007,217.369995,220.699997,219.631424,1560200
2018-07-26,222.000000,224.619995,220.820007,221.720001,220.646484,1820000
2018-07-27,222.309998,222.500000,218.759995,219.649994,218.586502,1596800
2018-07-30,219.039993,220.119995,218.610001,219.110001,218.049133,1292700
2018-07-31,219.690002,220.070007,218.330002,218.710007,217.651077,1888500
2018-08-01,218.649994,219.100006,216.250000,217.130005,216.078720,1841300
2018-08-02,215.009995,221.399994,215.009995,221.119995,220.049393,1904800
2018-08-03,221.000000,222.619995,221.000000,222.029999,220.954987,1195700
2018-08-06,221.429993,223.270004,221.009995,222.720001,221.641647,1285500
2018-08-07,223.240005,225.479996,222.979996,223.860001,222.776138,1428100
2018-08-08,222.860001,224.880005,222.240005,224.580002,223.492645,2010700
2018-08-09,221.619995,222.350006,216.910004,218.240005,217.183350,3636600
2018-08-10,218.139999,221.720001,217.750000,220.309998,219.243332,2830800
2018-08-13,221.029999,221.580002,219.059998,219.559998,218.496948,1518900
2018-08-14,220.009995,222.559998,219.860001,222.000000,220.925140,1450600
2018-08-15,220.720001,222.110001,218.770004,221.669998,220.596725,1844100
2018-08-16,223.449997,224.259995,222.139999,223.190002,222.109375,1657700
2018-08-17,222.330002,225.880005,222.149994,225.679993,224.587311,1980900
2018-08-20,226.000000,228.220001,225.970001,227.350006,226.249252,1783700
2018-08-21,229.490005,230.100006,227.699997,228.539993,227.433472,2066700
2018-08-22,228.479996,230.229996,228.380005,229.210007,228.100235,1267900
2018-08-23,229.000000,230.350006,228.570007,229.509995,228.398773,1337900
2018-08-24,230.000000,232.059998,229.600006,231.279999,230.160217,1453200
2018-08-27,232.740005,232.860001,228.100006,230.029999,228.916260,1904100
2018-08-28,230.940002,231.830002,229.839996,230.259995,229.145142,1882100
2018-08-29,231.789993,232.000000,228.729996,230.190002,229.075485,1793600
2018-08-30,229.619995,231.160004,229.440002,230.830002,230.282623,1272000
2018-08-31,230.210007,233.520004,230.210007,233.130005,232.577164,1881300
2018-09-04,233.139999,234.910004,233.139999,234.679993,234.123474,1858400
2018-09-05,234.570007,236.169998,233.199997,235.610001,235.051285,2126000
2018-09-06,235.470001,236.770004,235.059998,236.679993,236.118744,1853200
2018-09-07,237.309998,242.949997,237.199997,241.460007,240.887421,2722400
2018-09-10,243.000000,243.800003,242.119995,243.179993,242.603317,2817300
2018-09-11,243.929993,245.160004,243.169998,244.210007,243.630890,2185700
2018-09-12,245.000000,245.119995,242.229996,242.440002,241.865082,1912000
2018-09-13,242.500000,243.990005,241.050003,241.270004,240.697861,2078200
2018-09-14,239.000000,239.000000,234.470001,235.380005,234.821838,3875300
2018-09-17,234.059998,234.589996,231.509995,232.000000,231.449844,2884600
2018-09-18,231.979996,235.470001,231.699997,234.350006,233.794281,2000200
2018-09-19,234.619995,234.740005,232.419998,233.850006,233.295456,1581400
2018-09-20,234.600006,235.000000,232.320007,233.919998,233.365280,1910100
2018-09-21,234.369995,235.839996,234.009995,234.759995,234.203293,3717800
2018-09-24,234.190002,234.850006,232.899994,233.339996,232.786667,1530400
2018-09-25,234.029999,234.660004,232.729996,232.929993,232.377625,1889700
2018-09-26,233.570007,235.660004,233.449997,233.809998,233.255554,2008500
2018-09-27,233.699997,235.669998,232.339996,234.000000,233.445099,1421400
2018-09-28,233.860001,235.470001,233.789993,234.880005,234.323013,1602800
2018-10-01,235.809998,236.529999,234.429993,234.649994,234.093552,1673100
2018-10-02,234.100006,237.570007,233.869995,236.350006,235.789536,1647600
2018-10-03,236.619995,237.309998,232.729996,233.199997,232.646988,2322300
2018-10-04,233.259995,234.000000,230.660004,231.679993,231.130600,2862800
2018-10-05,225.000000,227.059998,217.789993,218.820007,218.301102,7379000
2018-10-08,219.339996,224.500000,219.259995,223.929993,223.398972,3863500
2018-10-09,224.149994,225.149994,222.559998,224.169998,223.638412,2502800
2018-10-10,224.100006,225.000000,221.039993,221.050003,220.525818,3021400
2018-10-11,222.910004,225.320007,220.929993,221.820007,221.293991,3650900
2018-10-12,225.199997,227.619995,223.389999,226.949997,226.411819,3130500
2018-10-15,226.250000,226.940002,224.250000,224.509995,223.977600,2441900
2018-10-16,224.869995,228.259995,224.320007,227.679993,227.140076,2541800
2018-10-17,228.449997,228.880005,225.509995,228.490005,227.948166,2129300
2018-10-18,228.539993,230.649994,226.250000,228.580002,228.037949,2624600
2018-10-19,228.899994,230.630005,228.720001,229.669998,229.125366,2099800
2018-10-22,229.880005,230.250000,227.270004,229.059998,228.516815,2007300
2018-10-23,227.070007,229.259995,223.820007,228.750000,228.207550,2656700
2018-10-24,225.929993,231.089996,223.089996,223.759995,223.229370,3100200
2018-10-25,224.059998,227.589996,222.839996,226.399994,225.863113,2218900
2018-10-26,222.309998,225.000000,217.000000,218.190002,217.672592,3995400
2018-10-29,219.750000,224.889999,218.750000,222.419998,221.892563,3801400
2018-10-30,223.100006,228.210007,223.009995,227.919998,227.379517,2410500
2018-10-31,228.649994,230.559998,225.559998,228.630005,228.087845,2674600
2018-11-01,228.179993,230.800003,227.539993,229.600006,229.055542,2095000
2018-11-02,229.809998,232.229996,227.179993,230.160004,229.614212,2167200
2018-11-05,230.710007,234.889999,229.800003,234.449997,233.894028,2513900
2018-11-06,235.000000,237.490005,234.179993,236.710007,236.148682,2101300
2018-11-07,238.750000,240.880005,236.940002,240.369995,239.799988,2603600
2018-11-08,238.509995,239.800003,237.029999,238.699997,238.699997,2140600
2018-11-09,237.970001,240.259995,237.070007,237.740005,237.740005,2256700
2018-11-12,237.639999,239.199997,234.130005,234.479996,234.479996,2301400
2018-11-13,234.750000,236.419998,232.770004,234.139999,234.139999,1548100
2018-11-14,237.119995,237.119995,231.710007,233.309998,233.309998,1896500
2018-11-15,232.320007,232.649994,227.000000,229.940002,229.940002,2722300
2018-11-16,229.300003,231.119995,226.520004,231.020004,231.020004,2822400
2018-11-19,231.610001,233.500000,227.809998,228.740005,228.740005,1949500
2018-11-20,224.919998,225.000000,218.050003,219.309998,219.309998,3704800
2018-11-21,220.559998,222.029999,217.449997,218.570007,218.570007,2036500
2018-11-23,218.100006,221.179993,217.660004,220.059998,220.059998,1007500
2018-11-26,222.850006,223.479996,218.899994,219.449997,219.449997,2091800
2018-11-27,219.369995,223.119995,218.380005,223.009995,223.009995,2369800
2018-11-28,222.779999,230.460007,222.190002,230.339996,230.339996,2765600
2018-11-29,229.000000,231.589996,228.360001,231.000000,231.000000,1478700
2018-11-30,231.690002,233.389999,229.699997,231.279999,231.279999,2764000
2018-12-03,230.720001,232.199997,228.210007,232.080002,232.080002,2481500
2018-12-04,232.110001,233.300003,225.559998,226.350006,226.350006,3418600
2018-12-06,227.940002,233.860001,226.600006,233.199997,233.199997,4029800
2018-12-07,233.149994,233.809998,223.029999,224.860001,224.860001,2862400
